a,e,i,om,w,q,ad,per_y,data_arc,n_obs_used,H,moid,condition_code_0,condition_code_1,condition_code_2,condition_code_3,condition_code_5,condition_code_6,condition_code_7,condition_code_9,neo_N,neo_Y,pha_N,pha_Y,0
2.693841300099727,0.1654249842149691,13.47697513309775,103.3086596300815,300.1325728779032,2.248212645553098,3.139469954646356,4.42146521523343,23631.0,1726.0,12.5,1.29147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.733073769372043,0.2711691552696398,24.09956732568017,204.0043138336276,111.6922566053441,1.991948464041816,3.474199074702271,4.5184058085656,8057.0,792.0,14.5,1.10019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
3.215178456594304,0.0178047966943689,4.140840335732413,75.22859370581648,29.39293591882202,3.157932857838528,3.27242405535008,5.7652192364761,7156.0,409.0,15.1,2.17578,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
4.627364979222217,0.0409208644422275,36.40738280592654,191.6857473788788,84.78427131385239,1.902783643269061,2.633101253911023,3.41551539175845,9278.0,478.0,16.7,0.886347,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
3.018069889127782,0.0363445955500291,8.887961985018036,282.7298652220558,278.603137101623,2.908379359665711,3.127760418589852,5.24326902042225,24552.0,1975.0,11.3,1.92072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
3.232601958086029,0.102710249627828,12.47517455073458,14.4985873550682,239.566388577643,2.900580604023607,3.56462331214845,5.81214646301537,4003.0,95.0,16.3,1.9119,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.330649729043064,0.1062393130547032,6.660972026943835,238.279282318303,109.9936748071083,2.083043102858399,2.578256355227729,3.55814559891401,10146.0,1288.0,14.7,1.08741,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.442099976402039,0.1726996486182727,3.501919570065555,80.96731342856296,222.0700896560649,2.020350168586715,2.863849784217364,3.81639537970235,10410.0,956.0,15.2,1.00587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.426324586132735,0.2111580451793993,2.692693382043317,328.1183975779522,8.052645942553212,1.913986629554232,2.938662542711239,3.77947564190298,13893.0,1559.0,14.3,0.903534,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.461243485590967,0.0780313604208789,5.269560596138454,216.4142937919961,301.7797752656334,2.269189308083277,2.653297663098655,3.86135802935291,17896.0,2041.0,13.3,1.28311,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.533209385611559,0.295936766197392,7.120919244498389,260.9236555981857,86.92248967304091,1.783539591932792,3.282879179290326,4.03194718793241,4936.0,152.0,15.9,0.793543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.156311548581435,0.0885565878942952,3.251691458043325,153.3668680680786,228.0701845644722,1.965355955401999,2.347267141760871,3.16647064011118,9743.0,1029.0,15.7,0.968444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
5.251417433168433,0.1208908603564809,6.592778324722901,175.1147282736579,221.2891456985351,4.616569061581679,5.886265804755187,12.0343604328701,8391.0,116.0,13.9,3.62636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.214071216506111,0.1400971802149096,2.246138760626291,219.6288394710371,112.9004372701907,1.90388608227861,2.524256350733612,3.29454604213583,14284.0,1210.0,15.4,0.893946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.233021463304509,0.0618942781603463,25.60794598328735,247.5155216122353,248.5654260478707,2.094810211716716,2.371232714892302,3.33693347310497,1.0,10.0,17.8,1.17118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,
3.107967066276742,0.1431745090240968,17.53500071810906,180.8514277542581,307.6425775334511,2.662985407499507,3.552948725053977,5.4792714247309,9011.0,686.0,14.6,1.71335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.567538269887407,0.0156574883923913,27.39987359398254,225.4463433858614,146.9994262106874,2.527337069229625,2.60773947054519,4.11418286109005,1.0,9.0,17.4,1.5399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,
2.423649123099248,0.1962132862220781,1.736791424094414,29.51130804037297,347.9667139376065,1.948096964006687,2.89920128219181,3.77322602919168,10935.0,1559.0,14.4,0.949114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
6.263299912769505,0.0332427222133649,263.2747693097256,191.2934399064243,18.1622623627654,2.668223072044733,3.471255358639963,5.37849074518281,6310.0,171.0,16.1,1.66561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
5.365102401103717,0.0198495484814262,670.3756494009415,50.09985956876286,113.4937992735299,2.424151285291317,2.834886431046621,4.26405342072207,4922.0,291.0,15.7,1.48775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
5.374340888037191,0.0729500845678236,463.0928636223656,67.79193676785107,290.9876492639003,1.877990315931148,3.390103248290519,4.27507194910909,9153.0,936.0,14.0,0.939431,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
3.061762927475824,0.0737658943218477,4.997346730561511,257.5202444395603,58.1737437738095,2.835909246929091,3.287616608022557,5.35754148481357,8091.0,540.0,14.9,1.82532,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
4.657232925495315,0.0339127688059705,119.525685933789,358.2380824116007,34.84116509678752,1.978006061638415,2.587156311387697,3.44863754782099,8270.0,824.0,16.0,0.984614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.772123364691892,0.0627760282425284,13.14593097049925,31.18789574942265,218.9665434448409,2.598100470058221,2.946146259325563,4.6155879642072,8414.0,74.0,17.0,1.5983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
3.05968866982825,0.1689032798169258,12.36831885756339,104.4056991580196,204.285000176403,2.542897218275572,3.576480121380929,5.35209803314439,4463.0,85.0,16.1,1.5325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.233804895570576,0.0320533254065361,6.987535428471823,194.4161653838355,6.754693458049929,2.162204020358139,2.305405770783013,3.33868971952625,4270.0,120.0,17.8,1.15936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.779084388401701,0.0168523514411966,4.915961331246798,119.3812255852903,135.5231654635124,2.732250281603612,2.825918495199789,4.63298403989535,6094.0,161.0,16.5,1.7186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.317712179755103,0.1826162133308991,1.598595665670324,46.63353123464483,57.55021414432883,1.894460357897322,2.740964001612884,3.52855959519677,9665.0,476.0,16.5,0.912072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.392969028595159,0.2141930810503253,4.476868433642434,229.495573015573,43.94305920057125,1.880411619502358,2.905526437687961,3.70180739650583,6463.0,221.0,17.1,0.86684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
3.192855992705818,0.1736041061347575,25.75198951802782,319.8597379791765,225.2722884913169,2.63856308207512,3.747148903336515,5.70528309347383,6261.0,204.0,14.8,1.69735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
3.117471970198121,0.0876091075525588,18.62307649584277,101.3662291421233,293.8022572650219,2.844353033068947,3.390590907327296,5.5044260090415,6286.0,325.0,15.1,1.90984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.447417646129897,0.132481622677031,10.26380905463111,275.7199784392841,156.9484147912638,2.123179785002208,2.771655507257586,3.82886745747768,8481.0,786.0,15.2,1.14211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.575074296599997,0.2363232704291789,13.19760411878413,74.96289913803959,51.63689708698332,1.966524317229368,3.183624275970626,4.13230956150923,14079.0,582.0,15.0,1.01093,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
3.084481716121542,0.2069998473877323,22.56341002527246,69.9633212661717,87.55563879980087,2.445994471614132,3.722968960628952,5.41728273530785,7215.0,488.0,14.4,1.57812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.771719207794673,0.0870427771071053,9.203570901369634,180.059825521729,13.17966255582207,2.530461070587118,3.012977345002227,4.61457861858729,9853.0,497.0,15.2,1.53176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
5.154634791774812,0.0101817189925954,30.08116924001328,318.9055407941019,114.3200544598816,5.102151748815505,5.207117834734118,11.7032114926911,23953.0,1154.0,11.0,4.14414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
3.159892782234971,0.2582752574723805,27.67542156216064,243.1679877063915,147.3706908301608,2.343770660318117,3.976014904151825,5.61715906943274,4447.0,203.0,15.4,1.38616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.582151997210498,0.1620304680959425,8.311691806336922,146.84188157282,301.1914303761739,2.163764700407608,3.000539294013388,4.14935800409634,7313.0,792.0,15.1,1.19369,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.26366049111946,0.211658024462988,4.661790908682881,288.4293573102469,71.54656895105587,1.784538583514198,2.742782398724721,3.40584703378891,16674.0,1337.0,14.5,0.786818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
3.500427645234227,0.0750790172227107,11.16773268009346,89.12637786697677,220.6979731234475,3.237618977770833,3.76323631269762,6.54922423013823,6164.0,384.0,14.4,2.23172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
3.003813286763437,0.0959458949553935,7.132678117091197,127.8558561250708,8.424580624601415,2.715609732686017,3.292016840840857,5.20616110468346,6376.0,282.0,15.6,1.7302,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.420564441911079,0.1278399996189001,3.529678982207878,301.4830783073114,43.42737342320861,2.111119484579643,2.730009399242514,3.76602480417013,10015.0,391.0,16.5,1.10413,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.286593921504217,0.2016161148678434,3.346371156146179,9.398846195836006,301.8071139107709,1.82557973877011,2.747608104238324,3.4577355037687,11323.0,778.0,16.0,0.81332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.188049796159659,0.0020121880376147,2.261330613434056,53.49044599063991,36.02779976047466,2.183647028534121,2.192452563785197,3.23663707512666,10068.0,1482.0,14.8,1.17613,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.431499214057997,0.250322443639341,10.80451378981523,169.3549156030145,316.5522565481633,1.822840389087862,3.040158039028131,3.79157283046031,7553.0,357.0,17.0,0.853583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.3165903278592,0.1444229652067757,3.737368432697917,116.8073138876852,287.7379405385812,1.982021483540438,2.651159172177963,3.52599799010229,8147.0,372.0,16.6,0.994495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.392093525559097,0.2133760736210168,2.665145870731368,11.75756252585022,342.6199294528441,1.881678001341042,2.902509049777153,3.69977604103007,9106.0,696.0,15.9,0.876182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
3.133163667512016,0.1111933513410073,14.33094878315717,132.3827854325154,348.5897881241895,2.784776699021474,3.481550636002559,5.54603779572669,6347.0,390.0,15.1,1.80208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.328203495195762,0.1719094051686276,3.525930605945674,36.27073496703203,327.6082487309893,1.927963417225139,2.728443573166386,3.55254516155941,7686.0,256.0,17.3,0.926175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.988931601670604,0.0985737431438743,1.716384056668952,267.7190732539366,306.0758744637586,2.694301425692917,3.283561777648291,5.1675200156931,6811.0,280.0,15.7,1.68844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
3.1517639,0.1068067,16.14519,15.20571,190.79315,2.81513439866187,3.48839340133813,5.59549764813105,1.0,8.0,14.4,1.81324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,
3.14468423226853,0.0969495285718478,11.86781240947844,24.03981939155053,336.547400468065,2.839808578442772,3.449559886094287,5.57665486146309,4887.0,126.0,16.0,1.84142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
3.175805574078321,0.2402351478053587,5.384902906884476,263.5768906862946,71.67787860701495,2.412865452588534,3.938745695568108,5.65964332152925,6734.0,442.0,14.9,1.40896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
3.139944855677602,0.2084793323999604,26.21483049375459,10.03154942531887,165.9849140571216,2.485331248393246,3.794558462961958,5.56405268670229,17375.0,208.0,15.2,1.49402,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
3.128036382842211,0.1784195972059213,2.217410342109177,136.973652340949,278.7106114048313,2.569933391370037,3.686139374314385,5.53242959609368,10430.0,1526.0,13.5,1.58247,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
3.205072731160701,0.2050831664525094,27.46247366348204,74.67896204853183,124.5652081068816,2.547766266743672,3.86237919557773,5.73805935170106,6797.0,373.0,14.6,1.62447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.936715826342288,0.0738262241528394,12.27018344643276,171.8610239506179,187.201213377787,2.719909185473551,3.153522467211025,5.03270052156325,10068.0,1007.0,14.4,1.71516,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.796787763342599,0.2608926782075529,10.7710083022879,71.04758639772955,333.1507673144043,2.067126313386037,3.526449213299162,4.67732414846186,28252.0,2055.0,11.7,1.08269,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
3.056017279193935,0.0186968220028105,10.57072710685321,4.426048767484095,70.22074071386014,2.998879468087333,3.113155090300538,5.34246776564711,9933.0,840.0,13.8,2.02432,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
5.207143616377741,0.0238899059230187,415.8341355790421,216.4151963381065,164.3197497285333,2.312208035953305,2.791993641033377,4.07713364584216,10303.0,1051.0,14.9,1.3183,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.728548443329188,0.1978128361741825,14.46963886236413,162.7655854895581,151.1237444025518,2.18880653711559,3.268290349542785,4.5071883324355,13715.0,1068.0,14.5,1.18609,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.555412775814921,0.2862996274335315,3.731729893787557,235.2665354864874,118.7417031064588,1.823799050160223,3.28702650146962,4.08507274692457,6917.0,664.0,16.1,0.821786,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.701648805349457,0.2124033873074462,6.196499490174971,151.2772139159768,212.2255013747684,2.127809447778117,3.275488162920797,4.44070109973371,27964.0,1858.0,13.7,1.12723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.58866144402494,0.1437770236171914,10.25494752937852,61.60029853032962,98.60409670356538,2.216471406450454,2.960851481599426,4.16505830414438,6367.0,428.0,15.9,1.25247,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.328575481839609,0.214230527638494,2.535556537615601,157.6626206873553,159.3111050605013,1.829723527719049,2.827427435960169,3.55339660268457,22494.0,1796.0,14.5,0.815748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
3.214853214059874,0.1755836431218013,27.33945334181131,54.04493134350459,311.2629374413681,2.65037757463341,3.779328853486339,5.76434445746145,5365.0,163.0,15.1,1.71756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.697164501255816,0.2231763520673169,11.72902582944451,327.8355365587525,67.21280466097028,2.095221166940079,3.299107835571554,4.42964941057208,7101.0,320.0,15.7,1.13174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.581629986727079,0.2139504044251293,13.8824801962834,294.7157135893734,33.33936602488871,2.029289206990779,3.133970766463379,4.14809981001696,11082.0,855.0,14.1,1.02963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.395995958242659,0.231132394490343,10.02390036394235,141.831848806389,216.5650208425179,1.842203675224849,2.949788241260468,3.70883338791265,7597.0,878.0,15.1,0.846601,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
3.417971482470898,0.0768410219698071,8.813453548447624,319.3438177083798,94.9375279929898,3.155331060694178,3.680611904247619,6.31918186722516,7370.0,107.0,15.9,2.18315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.575166593291363,0.1697352248626322,12.13977471855157,195.0245923057861,285.8426422244096,2.138070112520315,3.012263074062411,4.13253173097339,17340.0,483.0,15.7,1.18991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
3.102303492426295,0.1947224675009339,15.80047127502535,16.12165672963953,167.5192124119297,2.498215301444282,3.706391683408308,5.46430113254273,6260.0,381.0,15.0,1.50235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.441047120576725,0.2300825501267496,6.479743193072824,256.3568508353065,94.02002509276116,1.879404774094873,3.002689467058577,3.81392761771351,7969.0,724.0,15.7,0.886287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
3.125365936057082,0.1205472727108721,26.92569015238369,350.7042852760037,325.9387631974397,2.748611596241939,3.502120275872225,5.52534644390059,6715.0,275.0,15.2,1.76523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.639281000453292,0.2006944843713567,12.35489315003699,327.41153320951,52.41175709388266,2.1095918609562,3.168970139950384,4.28782102376712,11959.0,1403.0,13.6,1.1336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
3.15524974765486,0.1297982921565508,6.525382801953626,37.60494606732302,252.7942667855528,2.745703719081872,3.564795776227849,5.60478313641086,8535.0,352.0,15.2,1.7382,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
3.131120877886331,0.0579377000683731,10.9703653633203,279.7211650619951,337.3149000245567,2.949710935585531,3.31253082018713,5.54061474279343,6289.0,267.0,15.2,1.93688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.335076440838102,0.0597068395570476,5.821511033043968,297.9994707538473,216.0370463239502,2.195656406431539,2.474496475244664,3.56828763889542,9257.0,1553.0,14.6,1.20976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.595881886944407,0.3499832289063188,3.126196560100723,238.1963908795042,120.6679749420698,1.687366762292176,3.504397011596638,4.1824965791266,4817.0,407.0,16.5,0.685809,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.997164746523139,0.2172824360085364,3.641095198992175,326.1849690556681,67.98129113655048,2.345933489279684,3.648396003766595,5.18888595729218,4092.0,115.0,17.0,1.35471,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.609627413437055,0.0593975963457292,5.427751033833867,63.16102366280616,70.75458269322633,2.454621817720971,2.764633009153139,4.21576079802343,7706.0,615.0,15.8,1.47588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.582557659243073,0.2429229680502083,27.95899015226213,108.1002477999992,280.3416115462044,1.955195087498947,3.209920230987199,4.15033585306418,6264.0,243.0,15.8,1.14164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.642844787807193,0.2139009603285264,15.15194184800867,62.10374523951974,251.3205612392498,2.077537749695994,3.208151825918393,4.29650863958312,9598.0,418.0,15.1,1.11866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
3.178988844108432,0.2125346788974309,26.09935244806411,86.08743163522686,264.1941251393811,2.503343470907331,3.854634217309533,5.6681548722627,6295.0,184.0,15.4,1.64998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.604034939376565,0.1785551503731847,5.46356216933565,109.799165244897,319.4534718304304,2.139071089199156,3.068998789553974,4.20221639487518,7831.0,702.0,15.5,1.15674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
3.196773387740979,0.1772045634582415,18.36024399317219,59.15283107082121,33.02262591788641,2.630290555091415,3.763256220390543,5.71578624568841,9771.0,968.0,13.0,1.664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
3.260128259267437,0.2081284066845158,21.3914655750352,335.7046721588932,54.40071741200327,2.581602959078941,3.938653559455932,5.88654179300974,6756.0,892.0,13.6,1.64047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.993300746645689,0.1334894340178353,11.22552658863502,198.3491275922314,243.5870335321056,2.593726724130792,3.392874769160586,5.17885478140662,5379.0,85.0,16.6,1.63189,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
3.100485192460594,0.1456436041448421,17.92080833530926,202.0380405352062,345.7939282698014,2.648919354432918,3.552051030488269,5.45949779081075,8037.0,272.0,15.2,1.65227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.771974343207928,0.0498779205268022,5.125672870117858,128.3387934482271,174.0736069847446,2.633714027215067,2.910234659200788,4.61521578784631,8974.0,217.0,16.3,1.61761,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
5.213987238414981,0.0767156666315322,9.975659575044949,92.71709667444448,312.5911202548463,4.813992731611674,5.613981745218289,11.9059251543453,7613.0,516.0,12.0,3.83335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
3.192630655603126,0.2063337387021535,25.36298496792752,179.9924278055088,158.7494483459549,2.533883236137426,3.851378075068827,5.70467912513866,7234.0,261.0,15.1,1.53894,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
5.219039837356346,0.0438107224750078,815.9515035152609,259.4215709983136,244.7576047358956,2.116996687034526,2.998866030158118,4.09111352943899,6330.0,109.0,16.0,1.23875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
3.202572958366278,0.1581025742308452,6.263068351994088,108.6229010962399,293.6391044574353,2.696237929486476,3.70890798724608,5.73134762532751,8820.0,830.0,14.1,1.71237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
6.109546265423161,0.0275918501361131,287.34567099533217,255.7545765204096,327.9094308361315,2.669300137986066,3.319464257817843,5.18166164178639,7820.0,1664.0,12.7,1.66518,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.805162977261578,0.0987560222832219,15.08694872917221,114.925483732443,244.7931843870812,2.528136239771065,3.082189714752092,4.69834982478402,7473.0,1016.0,14.2,1.56035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
4.830539811949171,0.0684496007227284,335.9279803594007,343.7148923655324,38.89230699918325,1.729889981567623,3.005153110263487,3.64291562360962,8068.0,461.0,16.0,0.745924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.659880650904888,0.1812714552208937,11.27188925292372,271.2983970568544,120.6001730432281,2.177720214601461,3.142041087208316,4.33811866572312,23317.0,1066.0,13.7,1.20886,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
3.188913974368718,0.2096397661287889,25.70262152521598,123.7854010472237,327.0488770163156,2.520390794577233,3.857437154160203,5.69472042449682,5208.0,277.0,15.0,1.56624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
3.051834517168209,0.1165686864145227,12.00420310570459,127.1409187617543,89.11696943714915,2.696086176347411,3.407582857989006,5.33150318927765,7706.0,490.0,14.8,1.72392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.34523531941641,0.1772207621999106,5.399401886580201,74.60619968577399,29.49844765926873,1.929610928571283,2.760859710261538,3.591598995026,7218.0,476.0,16.5,0.948712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.418994266862789,0.2123736168570073,4.49396980602156,99.76230963239632,177.4931280869103,1.905263705252774,2.932724828472805,3.76236097332482,8524.0,614.0,15.6,0.88831,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
4.609722655755367,0.0305483503622187,156.7205479989068,246.4202517750088,172.1871929393403,1.987735686680008,2.530855664621641,3.39600099541995,6785.0,685.0,15.7,0.99988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.697100796931546,0.1733902911635444,11.13195685472257,209.7222532574103,223.6544766829572,2.229449704454157,3.164751889408934,4.42949247567467,8062.0,1070.0,14.5,1.2572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.59029410465922,0.1652747747275699,1.618126042011383,257.1914969030461,193.4341378964212,2.162183830033515,3.018404379284924,4.16899925913503,13559.0,1175.0,14.9,1.17882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
